x (mm),P (Pa)
0,1997.27
0.0994524,2833.69
0.199899,2661.74
0.301351,2635.92
0.403817,2637.32
0.507307,2621.02
0.611832,2598.41
0.717403,2571.37
0.82403,2545.67
0.931722,2523.25
1.04049,2503.8
1.15035,2486.61
1.26131,2471.01
1.37337,2456.57
1.48656,2443.03
1.60087,2430.25
1.71634,2418.14
1.83295,2406.65
1.95073,2395.75
2.06969,2385.42
2.18984,2375.68
2.31119,2366.5
2.43376,2357.83
2.55755,2349.63
2.68258,2341.85
2.80885,2334.45
2.93639,2327.4
3.06521,2320.66
3.19531,2314.23
3.32672,2308.08
3.45944,2302.2
3.59349,2296.58
3.72887,2291.16
3.86561,2285.93
4.00372,2280.87
4.14321,2275.98
4.2841,2271.28
4.42639,2266.77
4.57011,2262.43
4.71526,2258.27
4.86187,2254.26
5.00994,2250.4
5.15949,2246.65
5.31054,2242.99
5.46309,2239.42
5.61718,2235.93
5.7728,2232.55
5.92998,2229.28
6.08873,2226.11
6.24907,2223.04
6.41102,2220.06
6.57458,2217.15
6.73978,2214.32
6.90663,2211.54
7.07515,2208.82
7.24535,2206.16
7.41726,2203.58
7.59088,2201.1
7.76624,2198.7
7.94336,2196.38
8.12224,2194.09
8.30292,2191.82
8.4854,2189.58
8.66971,2187.36
8.85585,2185.18
9.04387,2183.07
9.23376,2181.04
9.42555,2179.08
9.61925,2177.19
9.8149,2175.38
10.0125,2173.63
10.2121,2171.92
10.4137,2170.22
10.6172,2168.54
10.8229,2166.87
11.0305,2165.25
11.2403,2163.7
11.4522,2162.22
11.6661,2160.82
11.8822,2159.47
12.1005,2158.17
12.321,2156.9
12.5436,2155.66
12.7685,2154.47
12.9957,2153.33
13.2251,2152.25
13.4568,2151.22
13.6908,2150.25
13.9272,2149.33
14.1659,2148.47
14.407,2147.67
14.6505,2146.92
14.8965,2146.21
15.1449,2145.54
15.3958,2144.9
15.6492,2144.3
15.9051,2143.76
16.1637,2143.29
16.4247,2142.88
16.6884,2142.52
16.9548,2142.21
17.2238,2141.92
17.4955,2141.66
17.7699,2141.41
18.047,2141.19
18.3269,2141.01
18.6097,2140.89
18.8952,2140.82
19.1836,2140.79
19.4749,2140.8
19.7691,2140.8
20.0663,2140.8
20.3664,2140.81
20.6695,2140.83
20.9756,2140.88
21.2848,2140.95
21.5971,2141.05
21.9126,2141.14
22.2311,2141.22
22.5529,2141.3
22.8779,2141.38
23.2061,2141.49
23.5376,2141.66
23.8725,2141.86
24.2106,2142.06
24.5522,2142.25
24.8972,2142.41
25.2456,2142.55
25.5975,2142.67
25.9529,2142.78
26.3119,2142.88
26.6745,2142.96
27.0407,2143.03
27.4105,2143.08
27.7841,2143.11
28.1614,2143.1
28.5425,2143.05
28.9273,2142.95
29.3161,2142.81
29.7087,2142.64
30.1052,2142.45
30.5057,2142.23
30.9102,2142
31.3188,2141.74
31.7314,2141.46
32.1482,2141.15
32.5691,2140.82
32.9943,2140.48
33.4237,2140.12
33.8574,2139.75
34.2954,2139.36
34.7378,2138.94
35.1846,2138.52
35.6359,2138.07
36.0917,2137.61
36.5521,2137.14
37.0171,2136.67
37.4867,2136.21
37.961,2135.76
38.4401,2135.3
38.9239,2134.81
39.4126,2134.29
39.9062,2133.77
40.4047,2133.26
40.9082,2132.78
41.4167,2132.31
41.9304,2131.82
42.4491,2131.29
42.9731,2130.73
43.5023,2130.19
44.0367,2129.7
44.5765,2129.27
45.1218,2128.82
45.6724,2128.3
46.2286,2127.69
46.7904,2127.07
47.3577,2126.52
47.9307,2126.11
48.5095,2125.8
49.094,2125.49
49.6844,2125.07
50.2807,2124.48
50.883,2123.8
51.4913,2123.14
52.1056,2122.64
52.7261,2122.32
53.3529,2122.13
53.9858,2121.91
54.6252,2121.56
55.2709,2121.02
55.923,2120.34
56.5817,2119.65
57.247,2119.09
57.9096,2118.72
58.5721,2118.52
59.2347,2118.4
59.8973,2118.26
60.5599,2118.01
61.2225,2117.6
61.8851,2117.07
62.5477,2116.47
63.2102,2115.89
63.8728,2115.4
64.5354,2115.04
65.198,2114.81
65.8606,2114.69
66.5232,2114.61
67.1858,2114.52
67.8483,2114.38
68.5109,2114.17
69.1735,2113.89
69.8361,2113.54
70.4987,2113.14
71.1613,2112.7
71.8239,2112.26
72.4865,2111.83
73.149,2111.46
73.8116,2111.16
74.4742,2110.96
75.1368,2110.84
75.7994,2110.79
76.462,2110.77
77.1246,2110.76
77.7871,2110.71
78.4497,2110.62
79.1123,2110.49
79.7749,2110.31
80.4375,2110.11
81.1001,2109.88
81.7627,2109.63
82.4253,2109.37
83.0878,2109.12
83.7504,2108.87
84.413,2108.65
85.0756,2108.44
85.7382,2108.27
86.4008,2108.13
87.0633,2108.01
87.7259,2107.92
88.3885,2107.84
89.0511,2107.76
89.7137,2107.64
90.3763,2107.49
91.0389,2107.27
91.7015,2107
92.364,2106.69
93.0266,2106.37
93.6892,2106.09
94.3518,2105.88
95.0144,2105.74
95.677,2105.69
96.3396,2105.68
97.0021,2105.67
97.6647,2105.63
98.3273,2105.53
98.9899,2105.38
99.6525,2105.19
100.315,2105
100.978,2104.82
101.64,2104.67
102.303,2104.56
102.965,2104.46
103.628,2104.36
104.291,2104.26
104.953,2104.15
105.616,2104.04
106.278,2103.92
106.941,2103.81
107.604,2103.7
108.266,2103.6
108.929,2103.51
109.591,2103.41
110.254,2103.3
110.916,2103.2
111.579,2103.09
112.242,2102.98
112.904,2102.87
113.567,2102.78
114.229,2102.68
114.892,2102.59
115.555,2102.51
116.217,2102.42
116.88,2102.32
117.542,2102.22
118.205,2102.12
118.867,2102.01
119.53,2101.91
120.193,2101.82
120.855,2101.73
121.518,2101.65
122.18,2101.57
122.843,2101.5
123.506,2101.43
124.168,2101.36
124.831,2101.29
125.493,2101.22
126.156,2101.15
126.819,2101.07
127.481,2100.99
128.144,2100.9
128.806,2100.81
129.469,2100.71
130.131,2100.62
130.794,2100.53
131.457,2100.44
132.119,2100.36
132.782,2100.29
133.444,2100.23
134.107,2100.16
134.77,2100.1
135.432,2100.03
136.095,2099.97
136.757,2099.89
137.42,2099.82
138.082,2099.76
138.745,2099.69
139.408,2099.64
140.07,2099.59
140.733,2099.53
141.395,2099.48
142.058,2099.41
142.721,2099.33
143.383,2099.23
144.046,2099.13
144.708,2099.02
145.371,2098.91
146.034,2098.82
146.696,2098.75
147.359,2098.7
148.021,2098.67
148.684,2098.65
149.346,2098.64
150.009,2098.62
150.672,2098.59
151.334,2098.54
151.997,2098.47
152.659,2098.38
153.322,2098.27
153.985,2098.16
154.647,2098.05
155.31,2097.95
155.972,2097.86
156.635,2097.78
157.297,2097.71
157.96,2097.66
158.623,2097.61
159.285,2097.57
159.948,2097.53
160.61,2097.49
161.273,2097.45
161.936,2097.41
162.598,2097.37
163.261,2097.33
163.923,2097.28
164.586,2097.24
165.249,2097.2
165.911,2097.16
166.574,2097.12
167.236,2097.08
167.899,2097.04
168.561,2096.99
169.224,2096.93
169.887,2096.87
170.549,2096.79
171.212,2096.7
171.874,2096.6
172.537,2096.5
173.2,2096.4
173.862,2096.31
174.525,2096.24
175.187,2096.18
175.85,2096.13
176.512,2096.11
177.175,2096.1
177.838,2096.09
178.5,2096.08
179.163,2096.07
179.825,2096.05
180.488,2096.01
181.151,2095.96
181.813,2095.89
182.476,2095.82
183.138,2095.74
183.801,2095.67
184.464,2095.61
185.126,2095.56
185.789,2095.51
186.451,2095.48
187.114,2095.44
187.776,2095.4
188.439,2095.35
189.102,2095.31
189.764,2095.25
190.427,2095.2
191.089,2095.15
191.752,2095.1
192.415,2095.05
193.077,2095
193.74,2094.96
194.402,2094.92
195.065,2094.87
195.727,2094.82
196.39,2094.77
197.053,2094.72
197.715,2094.66
198.378,2094.6
199.04,2094.55
199.703,2094.49
200.366,2094.44
201.028,2094.4
201.691,2094.35
202.353,2094.31
203.016,2094.27
203.679,2094.23
204.341,2094.19
205.004,2094.15
205.666,2094.11
206.329,2094.07
206.991,2094.03
207.654,2093.99
208.317,2093.96
208.979,2093.92
209.642,2093.88
210.304,2093.83
210.967,2093.79
211.63,2093.74
212.292,2093.68
212.955,2093.63
213.617,2093.58
214.28,2093.53
214.942,2093.48
215.605,2093.44
216.268,2093.41
216.93,2093.38
217.593,2093.35
218.255,2093.32
218.918,2093.28
219.581,2093.23
220.243,2093.17
220.906,2093.11
221.568,2093.05
222.231,2092.99
222.894,2092.93
223.556,2092.87
224.219,2092.83
224.881,2092.79
225.544,2092.77
226.206,2092.74
226.869,2092.73
227.532,2092.71
228.194,2092.7
228.857,2092.67
229.519,2092.65
230.182,2092.62
230.845,2092.58
231.507,2092.54
232.17,2092.49
232.832,2092.44
233.495,2092.39
234.158,2092.34
234.82,2092.29
235.483,2092.23
236.145,2092.18
236.808,2092.14
237.47,2092.09
238.133,2092.05
238.796,2092.01
239.458,2091.97
240.121,2091.93
240.783,2091.9
241.446,2091.86
242.109,2091.83
242.771,2091.8
243.434,2091.78
244.096,2091.75
244.759,2091.72
245.421,2091.69
246.084,2091.67
246.747,2091.63
247.409,2091.6
248.072,2091.57
248.734,2091.53
249.397,2091.49
250.06,2091.44
250.722,2091.39
251.385,2091.34
252.047,2091.28
252.71,2091.23
253.372,2091.17
254.035,2091.11
254.698,2091.06
255.36,2091.02
256.023,2090.98
256.685,2090.95
257.348,2090.92
258.011,2090.9
258.673,2090.88
259.336,2090.87
259.998,2090.85
260.661,2090.83
261.324,2090.81
261.986,2090.77
262.649,2090.74
263.311,2090.69
263.974,2090.65
264.636,2090.6
265.299,2090.55
265.962,2090.5
266.624,2090.46
267.287,2090.42
267.949,2090.39
268.612,2090.36
269.275,2090.33
269.937,2090.3
270.6,2090.27
271.262,2090.24
271.925,2090.21
272.588,2090.18
273.25,2090.14
273.913,2090.1
274.575,2090.07
275.238,2090.03
275.9,2089.99
276.563,2089.96
277.226,2089.92
277.888,2089.89
278.551,2089.85
279.213,2089.82
279.876,2089.78
280.539,2089.75
281.201,2089.72
281.864,2089.68
282.526,2089.64
283.189,2089.61
283.851,2089.57
284.514,2089.54
285.177,2089.5
285.839,2089.47
286.502,2089.43
287.164,2089.4
287.827,2089.37
288.49,2089.34
289.152,2089.31
289.815,2089.29
290.477,2089.26
291.14,2089.24
291.802,2089.21
292.465,2089.18
293.128,2089.15
293.79,2089.11
294.453,2089.07
295.115,2089.03
295.778,2088.99
296.441,2088.95
297.103,2088.91
297.766,2088.87
298.428,2088.83
299.091,2088.79
299.754,2088.75
300.416,2088.72
301.079,2088.68
301.741,2088.65
302.404,2088.62
303.066,2088.59
303.729,2088.56
304.392,2088.54
305.054,2088.51
305.717,2088.48
306.379,2088.45
307.042,2088.42
307.705,2088.4
308.367,2088.37
309.03,2088.34
309.692,2088.31
310.355,2088.28
311.018,2088.25
311.68,2088.22
312.343,2088.19
313.005,2088.16
313.668,2088.13
314.33,2088.1
314.993,2088.07
315.656,2088.04
316.318,2088.02
316.981,2087.99
317.643,2087.97
318.306,2087.94
318.969,2087.91
319.631,2087.89
320.294,2087.86
320.956,2087.83
321.619,2087.8
322.281,2087.77
322.944,2087.73
323.607,2087.69
324.269,2087.65
324.932,2087.61
325.594,2087.57
326.257,2087.53
326.92,2087.48
327.582,2087.45
328.245,2087.41
328.907,2087.38
329.57,2087.35
330.233,2087.32
330.895,2087.3
331.558,2087.27
332.22,2087.25
332.883,2087.24
333.545,2087.22
334.208,2087.2
334.871,2087.18
335.533,2087.15
336.196,2087.13
336.858,2087.1
337.521,2087.07
338.184,2087.04
338.846,2087.01
339.509,2086.97
340.171,2086.94
340.834,2086.91
341.496,2086.88
342.159,2086.86
342.822,2086.83
343.484,2086.8
344.147,2086.78
344.809,2086.75
345.472,2086.73
346.135,2086.7
346.797,2086.67
347.46,2086.63
348.122,2086.6
348.785,2086.57
349.448,2086.53
350.11,2086.5
350.773,2086.47
351.435,2086.44
352.098,2086.41
352.76,2086.38
353.423,2086.35
354.086,2086.33
354.748,2086.3
355.411,2086.28
356.073,2086.25
356.736,2086.22
357.399,2086.19
358.061,2086.16
358.724,2086.13
359.386,2086.1
360.049,2086.07
360.711,2086.03
361.374,2086
362.037,2085.97
362.699,2085.94
363.362,2085.91
364.024,2085.88
364.687,2085.85
365.35,2085.83
366.012,2085.81
366.675,2085.79
367.337,2085.77
368,2085.75
368.663,2085.74
369.325,2085.72
369.988,2085.7
370.65,2085.68
371.313,2085.66
371.975,2085.64
372.638,2085.62
373.301,2085.6
373.963,2085.57
374.626,2085.55
375.288,2085.52
375.951,2085.49
376.614,2085.46
377.276,2085.43
377.939,2085.4
378.601,2085.37
379.264,2085.34
379.926,2085.31
380.589,2085.28
381.252,2085.25
381.914,2085.22
382.577,2085.19
383.239,2085.16
383.902,2085.13
384.565,2085.1
385.227,2085.07
385.89,2085.04
386.552,2085.01
387.215,2084.98
387.878,2084.95
388.54,2084.92
389.203,2084.88
389.865,2084.85
390.528,2084.82
391.19,2084.79
391.853,2084.76
392.516,2084.74
393.178,2084.71
393.841,2084.68
394.503,2084.66
395.166,2084.64
395.829,2084.62
396.491,2084.6
397.154,2084.58
397.816,2084.57
398.479,2084.55
399.141,2084.54
399.804,2084.52
400.467,2084.51
401.129,2084.49
401.792,2084.47
402.454,2084.45
403.117,2084.43
403.78,2084.41
404.442,2084.38
405.105,2084.36
405.767,2084.33
406.43,2084.31
407.093,2084.29
407.755,2084.27
408.418,2084.25
409.08,2084.24
409.743,2084.23
410.405,2084.22
411.068,2084.21
411.731,2084.21
412.393,2084.2
413.056,2084.2
413.718,2084.2
414.381,2084.2
415.044,2084.19
415.706,2084.19
416.369,2084.19
417.031,2084.18
417.694,2084.18
418.356,2084.17
419.019,2084.16
419.682,2084.15
420.344,2084.14
421.007,2084.13
421.669,2084.12
422.332,2084.11
422.995,2084.1
423.657,2084.09
424.32,2084.08
424.982,2084.07
425.645,2084.06
426.307,2084.06
426.97,2084.05
427.633,2084.04
428.295,2084.03
428.958,2084.02
429.62,2084.01
430.283,2084
430.946,2083.99
431.608,2083.98
432.271,2083.96
432.933,2083.94
433.596,2083.93
434.259,2083.91
434.921,2083.89
435.584,2083.87
436.246,2083.85
436.909,2083.83
437.571,2083.81
438.234,2083.79
438.897,2083.78
439.559,2083.77
440.222,2083.75
440.884,2083.74
441.547,2083.73
442.21,2083.72
442.872,2083.71
443.535,2083.69
444.197,2083.68
444.86,2083.66
445.523,2083.64
446.185,2083.62
446.848,2083.6
447.51,2083.57
448.173,2083.55
448.835,2083.52
449.498,2083.5
450.161,2083.47
450.823,2083.45
451.486,2083.43
452.148,2083.41
452.811,2083.39
453.474,2083.38
454.136,2083.36
454.799,2083.35
455.461,2083.34
456.124,2083.33
456.786,2083.32
457.449,2083.31
458.112,2083.3
458.774,2083.28
459.437,2083.27
460.099,2083.25
460.762,2083.24
461.425,2083.22
462.087,2083.2
462.75,2083.18
463.412,2083.15
464.075,2083.13
464.738,2083.1
465.4,2083.08
466.063,2083.06
466.725,2083.03
467.388,2083.01
468.05,2082.99
468.713,2082.97
469.376,2082.95
470.038,2082.93
470.701,2082.92
471.363,2082.9
472.026,2082.89
472.689,2082.87
473.351,2082.86
474.014,2082.85
474.676,2082.83
475.339,2082.82
476.001,2082.81
476.664,2082.8
477.327,2082.78
477.989,2082.77
478.652,2082.76
479.314,2082.74
479.977,2082.72
480.64,2082.71
481.302,2082.69
481.965,2082.67
482.627,2082.65
483.29,2082.63
483.953,2082.61
484.615,2082.59
485.278,2082.56
485.94,2082.54
486.603,2082.52
487.265,2082.5
487.928,2082.47
488.591,2082.45
489.253,2082.43
489.916,2082.41
490.578,2082.39
491.241,2082.37
491.904,2082.35
492.566,2082.33
493.229,2082.31
493.891,2082.29
494.554,2082.27
495.216,2082.25
495.879,2082.23
496.542,2082.22
497.204,2082.2
497.867,2082.19
498.529,2082.17
499.192,2082.15
499.855,2082.14
500.517,2082.12
501.18,2082.11
501.842,2082.09
502.505,2082.08
503.168,2082.06
503.83,2082.05
504.493,2082.03
505.155,2082.02
505.818,2082
506.48,2081.99
507.143,2081.97
507.806,2081.95
508.468,2081.94
509.131,2081.92
509.793,2081.9
510.456,2081.88
510.456,2081.88
511.119,2081.87
511.781,2081.85
512.444,2081.83
513.106,2081.82
513.769,2081.8
514.431,2081.78
515.094,2081.76
515.757,2081.75
516.419,2081.73
517.082,2081.71
517.744,2081.69
518.407,2081.68
519.07,2081.66
519.732,2081.64
520.395,2081.62
521.057,2081.61
521.72,2081.59
522.382,2081.57
523.045,2081.55
523.708,2081.54
524.37,2081.52
525.033,2081.5
525.695,2081.48
526.358,2081.46
527.021,2081.45
527.683,2081.43
528.346,2081.41
529.008,2081.39
529.671,2081.38
530.334,2081.36
530.996,2081.34
531.659,2081.32
532.321,2081.3
532.984,2081.29
533.646,2081.27
534.309,2081.25
534.972,2081.23
535.634,2081.22
536.297,2081.2
536.959,2081.18
537.622,2081.16
538.285,2081.15
538.947,2081.13
539.61,2081.11
540.272,2081.09
540.935,2081.08
541.598,2081.06
542.26,2081.04
542.923,2081.02
543.585,2081.01
544.248,2080.99
544.91,2080.97
545.573,2080.96
546.236,2080.94
546.898,2080.92
547.561,2080.9
548.223,2080.89
548.886,2080.87
549.549,2080.85
550.211,2080.84
550.874,2080.82
551.536,2080.8
552.199,2080.79
552.862,2080.77
553.524,2080.75
554.187,2080.74
554.849,2080.72
555.512,2080.7
556.174,2080.69
556.837,2080.67
557.5,2080.65
558.162,2080.64
558.825,2080.62
559.487,2080.61
560.15,2080.59
560.813,2080.57
561.475,2080.56
562.138,2080.54
562.8,2080.53
563.463,2080.51
564.125,2080.49
564.788,2080.48
565.451,2080.47
566.113,2080.45
566.776,2080.44
567.438,2080.42
568.101,2080.41
568.764,2080.4
569.426,2080.38
570.089,2080.37
570.751,2080.35
571.414,2080.34
572.076,2080.32
572.739,2080.31
573.402,2080.29
574.064,2080.28
574.727,2080.26
575.389,2080.25
576.052,2080.23
576.715,2080.21
577.377,2080.19
578.04,2080.18
578.702,2080.16
579.365,2080.14
580.028,2080.12
580.69,2080.1
581.353,2080.09
582.015,2080.07
582.678,2080.05
583.34,2080.03
584.003,2080.01
584.666,2080
585.328,2079.98
585.991,2079.96
586.653,2079.94
587.316,2079.93
587.979,2079.91
588.641,2079.9
589.304,2079.88
589.966,2079.87
590.629,2079.86
591.291,2079.84
591.954,2079.83
592.617,2079.82
593.279,2079.8
593.942,2079.79
594.604,2079.78
595.267,2079.77
595.93,2079.75
596.592,2079.74
597.255,2079.72
597.917,2079.71
598.58,2079.7
599.243,2079.68
599.905,2079.66
600.568,2079.65
601.23,2079.63
601.893,2079.61
602.555,2079.6
603.218,2079.58
603.881,2079.56
604.543,2079.54
605.206,2079.53
605.868,2079.51
606.531,2079.49
607.194,2079.48
607.856,2079.46
608.519,2079.45
609.181,2079.43
609.844,2079.42
610.506,2079.41
611.169,2079.39
611.832,2079.38
612.494,2079.37
613.157,2079.35
613.819,2079.34
614.482,2079.33
615.145,2079.31
615.807,2079.3
616.47,2079.29
617.132,2079.27
617.795,2079.26
618.458,2079.24
619.12,2079.22
619.783,2079.21
620.445,2079.19
621.108,2079.18
621.77,2079.16
622.433,2079.14
623.096,2079.13
623.758,2079.11
624.421,2079.09
625.083,2079.08
625.746,2079.06
626.409,2079.05
627.071,2079.03
627.734,2079.02
628.396,2079
629.059,2078.99
629.722,2078.97
630.384,2078.96
631.047,2078.94
631.709,2078.93
632.372,2078.91
633.034,2078.9
633.697,2078.89
634.36,2078.87
635.022,2078.86
635.685,2078.84
636.347,2078.83
637.01,2078.81
637.673,2078.8
638.335,2078.79
638.998,2078.77
639.66,2078.76
640.323,2078.75
640.985,2078.73
641.648,2078.72
642.311,2078.71
642.973,2078.69
643.636,2078.68
644.298,2078.67
644.961,2078.65
645.624,2078.64
646.286,2078.62
646.949,2078.61
647.611,2078.6
648.274,2078.58
648.937,2078.57
649.599,2078.55
650.262,2078.54
650.924,2078.53
651.587,2078.51
652.249,2078.5
652.912,2078.48
653.575,2078.47
654.237,2078.46
654.9,2078.44
655.562,2078.43
656.225,2078.41
656.888,2078.4
657.55,2078.38
658.213,2078.37
658.875,2078.36
659.538,2078.34
660.2,2078.33
660.863,2078.31
661.526,2078.3
662.188,2078.28
662.851,2078.27
663.513,2078.25
664.176,2078.24
664.839,2078.22
665.501,2078.21
666.164,2078.2
666.826,2078.18
667.489,2078.17
668.151,2078.16
668.814,2078.14
669.477,2078.13
670.139,2078.12
670.802,2078.11
671.464,2078.09
672.127,2078.08
672.79,2078.07
673.452,2078.05
674.115,2078.04
674.777,2078.03
675.44,2078.01
676.103,2078
676.765,2077.99
677.428,2077.98
678.09,2077.96
678.753,2077.95
679.415,2077.94
680.078,2077.92
680.741,2077.91
681.403,2077.9
682.066,2077.89
682.728,2077.87
683.391,2077.86
684.054,2077.85
684.716,2077.84
685.379,2077.82
686.041,2077.81
686.704,2077.8
687.366,2077.78
688.029,2077.77
688.692,2077.75
689.354,2077.74
690.017,2077.72
690.679,2077.71
691.342,2077.69
692.005,2077.68
692.667,2077.66
693.33,2077.65
693.992,2077.63
694.655,2077.62
695.318,2077.6
695.98,2077.59
696.643,2077.58
697.305,2077.56
697.968,2077.55
698.63,2077.54
699.293,2077.53
699.956,2077.52
700.618,2077.51
701.281,2077.5
701.943,2077.49
702.606,2077.48
703.269,2077.47
703.931,2077.45
704.594,2077.44
705.256,2077.43
705.919,2077.42
706.581,2077.41
707.244,2077.4
707.907,2077.38
708.569,2077.37
709.232,2077.35
709.894,2077.34
710.557,2077.32
711.22,2077.31
711.882,2077.29
712.545,2077.28
713.207,2077.26
713.87,2077.24
714.533,2077.23
715.195,2077.21
715.858,2077.2
716.52,2077.18
717.183,2077.17
717.845,2077.15
718.508,2077.14
719.171,2077.13
719.833,2077.11
720.496,2077.1
721.158,2077.09
721.821,2077.08
722.484,2077.07
723.146,2077.06
723.809,2077.05
724.471,2077.04
725.134,2077.03
725.797,2077.02
726.459,2077.01
727.122,2077
727.784,2076.99
728.447,2076.99
729.109,2076.98
729.772,2076.97
730.435,2076.96
731.097,2076.95
731.76,2076.94
732.422,2076.93
733.085,2076.92
733.748,2076.91
734.41,2076.9
735.073,2076.89
735.735,2076.87
736.398,2076.86
737.06,2076.85
737.723,2076.84
738.386,2076.82
739.048,2076.81
739.711,2076.79
740.373,2076.78
741.036,2076.77
741.699,2076.75
742.361,2076.74
743.024,2076.72
743.686,2076.71
744.349,2076.69
745.012,2076.68
745.674,2076.66
746.337,2076.65
746.999,2076.63
747.662,2076.61
748.324,2076.6
748.987,2076.59
749.65,2076.57
750.312,2076.56
750.975,2076.54
751.637,2076.53
752.3,2076.52
752.963,2076.5
753.625,2076.49
754.288,2076.48
754.95,2076.46
755.613,2076.45
756.275,2076.44
756.938,2076.43
757.601,2076.41
758.263,2076.4
758.926,2076.39
759.588,2076.38
760.251,2076.37
760.914,2076.36
761.576,2076.34
762.239,2076.33
762.901,2076.32
763.564,2076.31
764.226,2076.3
764.889,2076.29
765.552,2076.28
766.214,2076.27
766.877,2076.26
767.539,2076.24
768.202,2076.23
768.865,2076.22
769.527,2076.21
770.19,2076.2
770.852,2076.19
771.515,2076.18
772.178,2076.17
772.84,2076.16
773.503,2076.15
774.165,2076.14
774.828,2076.13
775.49,2076.12
776.153,2076.11
776.816,2076.1
777.478,2076.09
778.141,2076.08
778.803,2076.07
779.466,2076.06
780.129,2076.05
780.791,2076.04
781.454,2076.03
782.116,2076.02
782.779,2076.01
783.441,2076
784.104,2075.99
784.767,2075.98
785.429,2075.97
786.092,2075.96
786.754,2075.95
787.417,2075.94
788.08,2075.93
788.742,2075.92
789.405,2075.91
790.067,2075.9
790.73,2075.89
791.393,2075.88
792.055,2075.87
792.718,2075.85
793.38,2075.84
794.043,2075.83
794.705,2075.82
795.368,2075.8
796.031,2075.79
796.693,2075.78
797.356,2075.76
798.018,2075.75
798.681,2075.73
799.344,2075.72
800.006,2075.7
800.669,2075.69
801.331,2075.67
801.994,2075.66
802.657,2075.64
803.319,2075.63
803.982,2075.61
804.644,2075.6
805.307,2075.58
805.969,2075.57
806.632,2075.55
807.295,2075.54
807.957,2075.53
808.62,2075.51
809.282,2075.5
809.945,2075.49
810.608,2075.48
811.27,2075.47
811.933,2075.46
812.595,2075.45
813.258,2075.44
813.92,2075.43
814.583,2075.42
815.246,2075.41
815.908,2075.4
816.571,2075.4
817.233,2075.39
817.896,2075.38
818.559,2075.37
819.221,2075.37
819.884,2075.36
